name,smiles
afobazole,CCOc1ccc2[nH]c(SCCN3CCOCC3)nc2c1
phenolsulfonphthalein,O=S1(=O)OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21
torasemide,Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1
SQ-22536,Nc1ncnc2c1ncn2C1CCCO1
amlexanox,CC(C)c1ccc2oc3nc(N)c(C(=O)O)cc3c(=O)c2c1
roxatidine-acetate,CC(=O)OCC(=O)NCCCOc1cccc(CN2CCCCC2)c1
NNC-711,O=C(O)C1=CCCN(CCON=C(c2ccccc2)c2ccccc2)C1
bephenium-hydroxynaphthoate,C[N+](C)(CCOc1ccccc1)Cc1ccccc1
CP-93129,O=c1ccc2[nH]cc(C3=CCNCC3)c2[nH]1
bacitracin,CCC(C)C(N)C1=NC(C(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(C(=O)NCCCCC2NC(=O)C(CC(N)=O)NC(=O)C(CC(=O)O)NC(=O)C(Cc3c[nH]cn3)NC(=O)C(Cc3ccccc3)NC(=O)C(C(C)CC)NC(=O)C(CCCN)NC2=O)C(C)CC)CS1
4-DAMP,C[N+]1(C)CCC(OC(=O)C(c2ccccc2)c2ccccc2)CC1
FG-4592,Cc1nc(C(=O)NCC(=O)O)c(O)c2ccc(Oc3ccccc3)cc12
troventol,CCC(CO)(C(=O)OC1CC2CCC(C1)[N+]2(C)C)c1ccccc1
acenocoumarol,CC(=O)CC(c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O
3-amino-benzamide,NC(=O)c1cccc(N)c1
spirobromin,O=C(CCBr)N1CC[N+]2(CC1)CC[N+]1(CCN(C(=O)CCBr)CC1)CC2
MDL-73005EF,O=C1CC2(CCCC2)CC(=O)N1CCNCC1COc2ccccc2O1
lesinurad,O=C(O)CSc1nnc(Br)n1-c1ccc(C2CC2)c2ccccc12
bropirimine,Nc1nc(-c2ccccc2)c(Br)c(=O)[nH]1
gabexate,CCOC(=O)c1ccc(OC(=O)CCCCCNC(=N)N)cc1
efaproxiral,Cc1cc(C)cc(NC(=O)Cc2ccc(OC(C)(C)C(=O)O)cc2)c1
omega-(4-Iodophenyl)pentadecanoic acid,O=C(O)CCCCCCCCCCCCCCc1ccc(I)cc1
toloxatone,Cc1cccc(N2CC(CO)OC2=O)c1
A-366,COc1cc2c(cc1OCCCN1CCCC1)N=C(N)C21CCC1
mangafodipir,Cc1nc(COP(=O)(O)O)cc2c1O[Mn]Oc1c(cc(COP(=O)(O)O)nc1C)CN(CC(=O)O)CCN(CC(=O)O)C2
lisadimate,Nc1ccc(C(=O)OCC(O)CO)cc1
ADD-233089,O=C1N=C(N2CCOCC2)CN1c1ccc(Cl)cc1
diarylpropionitrile,N#CC(Cc1ccc(O)cc1)c1ccc(O)cc1
ODQ,O=c1onc2cnc3ccccc3n12
BCX-1470,N=C(N)c1cc2ccc(OC(=O)c3cccs3)cc2s1
azosemide,NS(=O)(=O)c1cc(-c2nnn[nH]2)c(NCc2cccs2)cc1Cl
tridihexethyl,CC[N+](CC)(CC)CCC(O)(c1ccccc1)C1CCCCC1
4-HQN,Oc1ncnc2ccccc12
anthraquinone,O=C1c2ccccc2C(=O)c2ccccc21
2-iodomelatonin,COc1ccc2[nH]c(I)c(CCNC(C)=O)c2c1
nitazoxanide,CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1
metaphit,S=C=Nc1cccc(C2(N3CCCCC3)CCCCC2)c1
"4,5,6,7-tetrabromobenzotriazole",Brc1c(Br)c(Br)c2[nH]nnc2c1Br
SB-203186,O=C(OCCN1CCCCC1)c1c[nH]c2ccccc12
beta-lapachone,CC1(C)CCC2=C(O1)c1ccccc1C(=O)C2=O
xamoterol,O=C(NCCNCC(O)COc1ccc(O)cc1)N1CCOCC1
N-methyllidocaine-iodide,CC[N+](C)(CC)CC(=O)Nc1c(C)cccc1C
agomelatine,COc1ccc2cccc(CCNC(C)=O)c2c1
procarbazine,CNNCc1ccc(C(=O)NC(C)C)cc1
lauric-diethanolamide,CCCCCCCCCCCC(=O)N(CCO)CCO
SKF-89976A,O=C(O)C1CCCN(CCC=C(c2ccccc2)c2ccccc2)C1
CGP-78608,CC(NCc1cc(Br)cc2[nH]c(=O)c(=O)[nH]c12)P(=O)(O)O
tanshinone-i,Cc1coc2c1C(=O)C(=O)c1c-2ccc2c(C)cccc12
modaline,Cc1nccnc1N1CCCCC1
nikethamide,CCN(CC)C(=O)c1cccnc1
splitomycin,O=C1CCc2c(ccc3ccccc23)O1
metenkephalin,CSCCC(NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)C(N)Cc1ccc(O)cc1)C(=O)O
viloxazine,CCOc1ccccc1OCC1CNCCO1
leteprinim,O=C(CCn1cnc2c(O)ncnc21)Nc1ccc(C(=O)O)cc1
GR125487,COc1[nH]c2ccc(F)cc2c1C(=O)OCC1CCN(CCNS(C)(=O)=O)CC1
fenaclon,O=C(CCCl)NCCc1ccccc1
N-salicoylaminophenol,O=C(Nc1ccc(O)cc1)c1ccccc1O
diethyltoluamide,CCN(CC)C(=O)c1cccc(C)c1
"5,7-Dihydroxy-2-(4-methoxyphenyl)-8-(3-methyl-2-buten-1-yl)-2H-chromene-3,4-dione",COc1ccc(C2Oc3c(CC=C(C)C)c(O)cc(O)c3C(=O)C2=O)cc1
adenine,Nc1ncnc2[nH]cnc12
IOX2,O=C(O)CNC(=O)c1c(O)c2ccccc2n(Cc2ccccc2)c1=O
CPSI-1306-(+/-),O=C(CC1CC(c2ccc(F)cc2F)=NO1)N1CCOCC1
protionamide,CCCc1cc(C(=N)S)ccn1
imidurea,O=C(NCNC(=O)NC1C(=O)NC(=O)N1CO)NC1C(=O)NC(=O)N1CO
fluroxene,C=COCC(F)(F)F
iguratimod,CS(=O)(=O)Nc1cc2occ(NC=O)c(=O)c2cc1Oc1ccccc1
CaCCinh-A01,CC(C)(C)C1CCc2c(sc(NC(=O)c3ccco3)c2C(=O)O)C1
meloxicam,Cc1cnc(NC(=O)C2C(=O)c3ccccc3S(=O)(=O)N2C)s1
amyleine,CCC(C)(CN(C)C)OC(=O)c1ccccc1
chlorfenson,O=S(=O)(Oc1ccc(Cl)cc1)c1ccc(Cl)cc1
GR-113808,Cn1cc(C(=O)OCC2CCN(CCNS(C)(=O)=O)CC2)c2ccccc21
MRS1845,C#CCN1C(C)=C(C(=O)OC)C(c2cccc([N+](=O)[O-])c2)C(C(=O)OCC)=C1C
isopropyl-myristate,CCCCCCCCCCCCCC(=O)OC(C)C
NSC-663284,O=C1C(Cl)=C(NCCN2CCOCC2)C(=O)c2ncccc21
lazabemide,NCCNC(=O)c1ccc(Cl)cn1
sorbinil,O=C1NC(=O)C2(CCOc3ccc(F)cc32)N1
isocarboxazid,Cc1cc(C(=O)NNCc2ccccc2)no1
fasudil,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1
indisulam,NS(=O)(=O)c1ccc(S(=O)(=O)Nc2cccc3c(Cl)c[nH]c23)cc1
PRT4165,O=C1C(=Cc2cccnc2)C(=O)c2ccccc21
buparvaquone,CC(C)(C)C1CCC(CC2C(=O)C(=O)c3ccccc3C2=O)CC1
SB-225002,O=C(Nc1ccc([N+](=O)[O-])cc1O)Nc1ccccc1Br
valethamate,CCC(C)C(C(=O)OCC[N+](C)(CC)CC)c1ccccc1
CGP-7930,CC(C)(CO)Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1
5-FP,Oc1ncc(F)cn1
laurocapram,CCCCCCCCCCCCN1CCCCCC1=O
6-iodo-nordihydrocapsaicin,CCCCCCCCC(=O)NCc1cc(OC)c(O)cc1I
methiazole,COC(=O)Nc1nc2cc(SC(C)C)ccc2[nH]1
dibutyl-phthalate,CCCCOC(=O)c1ccccc1C(=O)OCCCC
FH-535,Cc1cc([N+](=O)[O-])ccc1NS(=O)(=O)c1cc(Cl)ccc1Cl
nedocromil,CCCc1c2oc(C(=O)O)cc(=O)c2cc2c(=O)cc(C(=O)O)n(CC)c12
tenidap,NC(=O)N1C(=O)C(C(=O)c2cccs2)c2cc(Cl)ccc21
GSK-37647,COc1ccc(S(=O)(=O)Nc2c(C)cc(C)cc2C)cc1
nimustine,Cc1ncc(CNC(=O)N(CCCl)[N+][O-])c(N)n1
gaboxadol,Oc1noc2c1CCNC2
docebenone,CC1=C(C)C(=O)C(CCCCC#CCCCC#CCO)=C(C)C1=O
indeloxazine,C1=Cc2cccc(OCC3CNCCO3)c2C1
varespladib,CCc1c(C(=O)C(N)=O)c2c(OCC(=O)O)cccc2n1Cc1ccccc1
liraglutide,CCCCCCCCCCCCCCCC(=O)NC(CCC(=O)NCCCCC(NC(=O)C(C)NC(=O)C(C)NC(=O)C(CCC(N)=O)NC(=O)CNC(=O)C(CCC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CO)NC(=O)C(CO)NC(=O)C(NC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(NC(=O)C(Cc1ccccc1)NC(=O)C(NC(=O)CNC(=O)C(CCC(=O)O)NC(=O)C(C)NC(=O)C(N)Cc1cnc[nH]1)C(C)O)C(C)O)C(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)NC(C(=O)NC(C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(C)C)C(=O)NC(C(=O)NC(CCCNC(=N)N)C(=O)NCC(=O)NC(CCCNC(=N)N)C(=O)NCC(=O)O)C(C)C)C(C)CC)C(=O)O
parbendazole,CCCCc1ccc2[nH]c(NC(=O)OC)nc2c1
LY231617,CCNCc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1
ethionamide,CCc1cc(C(=N)S)ccn1
melphalan-n-oxide;PX-478,NC(Cc1ccc([N+]([O-])(CCCl)CCCl)cc1)C(=O)O
azaguanine-8,Nc1nc2[nH]nnc2c(=O)[nH]1
WAY-200070,Oc1ccc(-c2nc3cc(O)cc(Br)c3o2)cc1
N-acetyltryptamine,CC(=O)NCCc1c[nH]c2ccccc12
dromostanolone-propionate,CCC(=O)OC1CCC2C3CCC4CC(=O)C(C)CC4(C)C3CCC12C
cilomilast,COc1ccc(C2(C#N)CCC(C(=O)O)CC2)cc1OC1CCCC1
JAK3-inhibitor-V,C=CC(=O)c1ccc2ccccc2c1
AGP-103,CCCCCCCCCCCCCCCCCCCCCC(=O)O
N-cyanopyrrolidine,N#CN1CCCC1
adrafinil,O=C(CS(=O)C(c1ccccc1)c1ccccc1)NO
monobenzone,Oc1ccc(OCc2ccccc2)cc1
masoprocol,CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1
troxipide,COc1cc(C(=O)NC2CCCNC2)cc(OC)c1OC
chlorothymol,Cc1cc(O)c(C(C)C)cc1Cl
C-1,O=S(=O)(c1cccc2cnccc12)N1CCNCC1
CPI-1189,CC(=O)Nc1ccc(C(=O)NC(C)(C)C)cc1
metrizoic-acid,CC(=O)Nc1c(I)c(C(=O)O)c(I)c(N(C)C(C)=O)c1I
ganciclovir,Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1
APC-100,Cc1c(C)c2c(c(C)c1O)CCC(C)(C)O2
iothalamic-acid-d3,CNC(=O)c1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I
S4,Cc1cc(C)cc(NC(=O)Nc2ccc(OS(N)(=O)=O)cc2)c1
psoralen,O=c1ccc2cc3ccoc3cc2o1
albendazole,CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1
tasisulam,O=C(NS(=O)(=O)c1ccc(Br)s1)c1ccc(Cl)cc1Cl
licochalcone-a,C=CC(C)(C)c1cc(C=CC(=O)c2ccc(O)cc2)c(OC)cc1O
bupicomide,CCCCc1ccc(C(N)=O)nc1
bromfenac,Nc1c(CC(=O)O)cccc1C(=O)c1ccc(Br)cc1
isobutamben,CC(C)COC(=O)c1ccc(N)cc1
pterostilbene,COc1cc(C=Cc2ccc(O)cc2)cc(OC)c1
pirenoxine,O=C(O)c1cc(O)c2c3nc4ccccc4oc-3cc(=O)c2n1
KD-023,CCCCCCCCCCCCCCOc1ccc(C(=O)O)o1
eupatilin,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(O)cc3o2)cc1OC
PSB-1115,CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)O)cc3)[nH]c2c1=O
carbendazim,COC(=O)Nc1nc2ccccc2[nH]1
amfepramone,CCN(CC)C(C)C(=O)c1ccccc1
benznidazole,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1
zolimidine,CS(=O)(=O)c1ccc(-c2cn3ccccc3n2)cc1
UBP-296;UBP-302,NC(Cn1ccc(=O)n(Cc2ccccc2C(=O)O)c1=O)C(=O)O
anthranilic-acid,O=C(O)c1ccccc1NC(=O)C12CC3CC(CC(C3)C1)C2
hydroxyfasudil,O=S(=O)(c1cccc2c(O)nccc12)N1CCCNCC1
dazmegrel,Cc1c(Cn2ccnc2)c2ccccc2n1CCC(=O)O
amthamine,Cc1nc(N)sc1CCN
UF-010,CCCCNNC(=O)c1ccc(Br)cc1
furegrelate,O=C(O)c1cc2cc(Cc3cccnc3)ccc2o1
NO-ASA,CC(=O)Oc1ccccc1C(=O)Oc1cccc(CO[N+](=O)[O-])c1
polythiazide,CN1C(CSCC(F)(F)F)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O
dithranol,Oc1cccc2cc3cccc(O)c3c(O)c12
CH-170,Cc1nc(Cn2cnc3c2c(=O)n(C)c(=O)n3C)no1
cetrimonium,CCCCCCCCCCCCCCCC[N+](C)(C)C
magnolol,C=CCc1ccc(O)c(-c2cc(CC=C)ccc2O)c1
azathioprine,Cn1cnc([N+](=O)[O-])c1Sc1[nH]cnc2ncnc1-2
osthol,COc1ccc2ccc(=O)oc2c1CC=C(C)C
pyroxamide,O=C(CCCCCCC(=O)Nc1cccnc1)NO
sivelestat,CC(C)(C)C(=O)Oc1ccc(S(=O)(=O)Nc2ccccc2C(=O)NCC(=O)O)cc1
GR-144053,N=C(N)c1ccc(N2CCN(C3CCN(CC(=O)O)CC3)CC2)cc1
QX-222,Cc1cccc(C)c1NC(=O)C[N+](C)(C)C
miltefosine,CCCCCCCCCCCCCCCCOP(=O)(O)OCC[N+](C)(C)C
honokiol,C=CCc1ccc(O)c(-c2ccc(O)c(CC=C)c2)c1
K-MAP,O=C(O)c1ccc(NC2OC(CO)C(O)C(O)C2O)cc1
TTP-22,Cc1ccc(-c2csc3ncnc(SCCC(=O)O)c23)cc1
napirimus,Cn1cc(C(=O)c2cccc3ccccc23)cc1C(=O)O
gemcadiol,CC(C)(CO)CCCCCCC(C)(C)CO
betazole,NCCc1cc[nH]n1
RX-821002,COC1(C2=NCCN2)COc2ccccc2O1
Ro-08-2750,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C)c2cc1C=O
sodium-stibogluconate,O=C(O)C1O[Sb]2(O)(O[Sb]34(O)OC(C(=O)O)C(O3)C(C(O)CO)O4)OC(C(O)CO)C1O2
IEM1460,C[N+](C)(C)CCCCCNCC12CC3CC(CC(C3)C1)C2
FK-3311,CC(=O)c1ccc(NS(C)(=O)=O)c(Oc2ccc(F)cc2F)c1
albendazole-oxide,CCCS(=O)c1ccc2nc(NC(=O)OC)[nH]c2c1
BTB1,O=[N+]([O-])c1cc(Cl)ccc1S(=O)(=O)c1ccccc1
sulfanilate-zinc,Nc1ccc(S(=O)(=O)O[Zn]OS(=O)(=O)c2ccc(N)cc2)cc1
linsidomine,Nc1c[n+](N2CCOCC2)no1
piroctone-olamine,Cc1cc(CC(C)CC(C)(C)C)n(O)c(=O)c1
xipamide,Cc1cccc(C)c1NC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1O
phenylbenzimidazole-sulfonic-acid,O=S(=O)(O)c1ccc2[nH]c(-c3ccccc3)nc2c1
L-165041,CCCc1c(OCCCOc2ccc(OCC(=O)O)cc2)ccc(C(C)=O)c1O
TH-302,Cn1c(COP(=O)(NCCBr)NCCBr)cnc1[N+](=O)[O-]
monosodium-alpha-luminol,Nc1cccc2c(=O)[nH][nH]c(=O)c12
IDRA-21,CC1Nc2ccc(Cl)cc2S(=O)(=O)N1
isoxepac,O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2
lodoxamide,N#Cc1cc(NC(=O)C(=O)O)c(Cl)c(NC(=O)C(=O)O)c1
tenilsetam,O=C1NCCNC1c1cccs1
sodium-gualenate,Cc1cc(S(=O)(=O)O)c2c(C)ccc(C(C)C)cc1-2
pramiracetam,CC(C)N(CCNC(=O)CN1CCCC1=O)C(C)C
fexinidazole,CSc1ccc(OCc2ncc([N+](=O)[O-])n2C)cc1
medorinone,Cc1nccc2[nH]c(=O)ccc12
etosalamide,CCOCCOc1ccccc1C(N)=O
thiomersal,CC[Hg]Sc1ccccc1C(=O)O
oxacyclohexadecan-2-one,O=C1CCCCCCCCCCCCCCO1
LMK-235,Cc1cc(C)cc(C(=O)NOCCCCCC(=O)NO)c1
silver-sulfadiazine,Nc1ccc(S(=O)(=O)N([Ag])c2ncccn2)cc1
cyclopenthiazide,NS(=O)(=O)c1cc2c(cc1Cl)NC(CC1CCCC1)NS2(=O)=O
nonivamide,CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1
benaxibine,O=C(O)c1ccc(NC2OCC(O)C(O)C2O)cc1
propyl-benzoate,CCCOC(=O)c1ccccc1
iocetamic-acid,CC(=O)N(CC(C)C(=O)O)c1c(I)cc(I)c(N)c1I
TMPH,CCCCCCC(=O)OC1CC(C)(C)NC(C)(C)C1
UBP-310,Cc1cn(CC(N)C(=O)O)c(=O)n(Cc2ccsc2C(=O)O)c1=O
phenylmercuric-acetate,CC(=O)O[Hg]c1ccccc1
K-247,O=C(O)c1ccc(NC2OC(CO)C(O)C2O)cc1
CGP-13501,CC(C)(C=O)Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1
3-bromo-7-nitroindazole,O=[N+]([O-])c1cccc2c(Br)n[nH]c12
phenyl-salicylate,O=C(Oc1ccccc1)c1ccccc1O
Y-11,OCC[N+]12CN3CN(CN(C3)C1)C2
fidarestat,NC(=O)C1CC2(NC(=O)NC2=O)c2cc(F)ccc2O1
bretylium,CC[N+](C)(C)Cc1ccccc1Br
NSC-3852,[O-][N+]c1ccc(O)c2ncccc12
cirazoline,c1ccc(C2CC2)c(OCC2=NCCN2)c1
gabazine,COc1ccc(-c2ccc(=N)n(CCCC(=O)O)n2)cc1
bicifadine,Cc1ccc(C23CNCC2C3)cc1
lisofylline,CC(O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O
"5,7-dichlorokynurenic-acid",O=C(O)c1cc(O)c2c(Cl)cc(Cl)cc2n1
tifenazoxide,CC1(NC2=NS(=O)(=O)c3sc(Cl)cc3N2)CC1
phenethyl-isothiocyanate,S=C=NCCc1ccccc1
cridanimod,O=C(O)Cn1c2ccccc2c(=O)c2ccccc21
SCP-1,O=C(CN1C(=O)c2ccccc2S1(=O)=O)Nc1ccc(O)cc1
perzinfotel,O=c1c2c(c1=O)N(CCP(=O)(O)O)CCCN2
valdecoxib,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1
molindone,CCc1c(C)[nH]c2c1C(=O)C(CN1CCOCC1)CC2
pentolinium,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1
ardeparin,CC(=O)NC1C(O)OC(COS(=O)(=O)O)C(OC2OC(C(=O)O)C(OC3OC(CO)C(OC4OC(C(=O)O)C(O)C(O)C4OS(=O)(=O)O)C(OS(=O)(=O)O)C3NS(=O)(=O)O)C(O)C2OS(=O)(=O)O)C1O
daprodustat,O=C(O)CNC(=O)C1C(=O)N(C2CCCCC2)C(=O)N(C2CCCCC2)C1=O
dicyclohexylamine,C1CCC(NC2CCCCC2)CC1
ethopabate,CCOc1cc(NC(C)=O)ccc1C(=O)OC
diiodothyropropionic-acid,O=C(O)CCc1cc(I)c(Oc2ccc(O)cc2)c(I)c1
androstenone,CC12C=CCC1C1CCC3CC(=O)CCC3(C)C1CC2
U-104,NS(=O)(=O)c1ccc(NC(=O)Nc2ccc(F)cc2)cc1
tretazicar,NC(=O)c1cc(N2CC2)c([N+](=O)[O-])cc1[N+](=O)[O-]
BTS,Cc1ccc(S(=O)(=O)NCc2ccccc2)cc1
glycitein,COc1cc2c(=O)c(-c3ccc(O)cc3)coc2cc1O
homoveratrylamine,COc1ccc(CCN)cc1OC
esaprazole,O=C(CN1CCNCC1)NC1CCCCC1
quinethazone,CCC1NC(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N1
protirelin,NC(=O)C1CCCN1C(=O)C(Cc1c[nH]cn1)NC(=O)C1CCC(=O)N1
7-chlorokynurenic-acid,O=C(O)c1cc(O)c2ccc(Cl)cc2n1
mebicar,CN1C(=O)N(C)C2C1N(C)C(=O)N2C
hordenine,CN(C)CCc1ccc(O)cc1
nebracetam,NCC1CC(=O)N(Cc2ccccc2)C1
pimonidazole,O=[N+]([O-])c1nccn1CC(O)CN1CCCCC1
tipiracil,N=C1CCCN1Cc1[nH]c(=O)[nH]c(=O)c1Cl
CPA-inhibitor,O=C(O)C(Cc1ccccc1)CN(O)C(=O)Cc1ccccc1
CKI-7,NCCNS(=O)(=O)c1ccc(Cl)c2ccncc12
FG-2216,O=C(O)CNC(=O)c1nc(Cl)c2ccccc2c1O
pyrazinoylguanidine,N=C(N)NC(=O)c1cnccn1
AM-24,Oc1c(I)cc(I)cc1I
carmustine,O=C(NCCCl)N(CCCl)[N+][O-]
CS-917,CC(C)Cc1sc(N)nc1-c1ccc(P(=O)(O)O)o1
sulfamoxole,Cc1nc(NS(=O)(=O)c2ccc(N)cc2)oc1C
nerbacadol,Cc1oncc1C(=O)N1CCCCC1
immepip,c1nc(CC2CCNCC2)c[nH]1
A-61603,CS(=O)(=O)Nc1c(O)ccc2c1CCCC2=C1NCCN1
aloe-emodin,O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21
2-thiouracil,Oc1ccnc(S)n1
ETC-1002,CC(C)(CCCCCC(O)CCCCCC(C)(C)C(=O)O)C(=O)O
1400W,CC(=N)NCc1cccc(CN)c1
mexeneone,COc1ccc(C(=O)c2ccc(C)cc2)c(O)c1
isbufylline,CC(C)Cn1cnc2c1c(=O)n(C)c(=O)n2C
doxofylline,Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O
mifobate,COP(=O)(OC)OC(c1ccc(Cl)cc1)P(=O)(OC)OC
alpha-methylserotonin,CC(N)Cc1c[nH]c2ccc(O)cc12
semustine,CC1CCC(NC(=O)N(CCCl)[N+][O-])CC1
isometheptene-mucate,CNC(C)CCC=C(C)C
captamine,CN(C)CCS
tiletamine,CCNC1(c2cccs2)CCCCC1=O
methyclothiazide,CN1C(CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O
pralidoxime-chloride,C[n+]1ccccc1C[N+][O-]
cinnamaldehyde,O=CC=Cc1ccccc1
BHQ,CC(C)(C)c1cc(O)c(C(C)(C)C)cc1O
LM11A-31,CCC(C)C(N)C(=O)NCCN1CCOCC1
MMPX,COCc1nc2c([nH]1)c(=O)n(C)c(=O)n2CC(C)C
amylene-hydrate,CCC(C)(C)O
tributyrin,CCCC(=O)OCC(COC(=O)CCC)OC(=O)CCC
tempol,CC1(C)CC(O)CC(C)(C)N1O
phenol,Oc1ccccc1
minodronic-acid,O=P(O)(O)C(O)(Cc1cnc2ccccn12)P(=O)(O)O
dazoxiben,O=C(O)c1ccc(OCCn2ccnc2)cc1
4-tert-butylphenol,CC(C)(C)c1ccc(O)cc1
fenthion,COP(=S)(OC)Oc1ccc(SC)c(C)c1
fluoromethylcholine,C[N+](C)(CF)CCO
"4,4-pentamethylenepiperidine",C1CCC2(CC1)CCNCC2
riodoxol,Oc1c(I)cc(I)c(O)c1I
trepibutone,CCOc1cc(OCC)c(C(=O)CCC(=O)O)cc1OCC
mecarbinate,CCOC(=O)c1c(C)n(C)c2ccc(O)cc12
oxypurinol,O=c1[nH]c(=O)c2c[nH]nc2[nH]1
butylated-hydroxyanisole,COc1ccc(O)c(C(C)(C)C)c1
guanethidine,N=C(N)NCCN1CCCCCCC1
"1,4-butanediol",OCCCCO
alizarin,O=C1c2ccccc2C(=O)c2c1ccc(O)c2O
hexylene-glycol,CC(O)CC(C)(C)O
phensuximide,CN1C(=O)CC(c2ccccc2)C1=O
antioxine,Cc1ccc(C(C)C)cc1O
IBMX,CC(C)Cn1c(=O)n(C)c(=O)c2nc[nH]c21
2-methyl-5-hydroxytryptamine,Cc1[nH]c2ccc(O)cc2c1CCN
enprofylline,CCCn1c(=O)[nH]c(=O)c2[nH]cnc21
nimorazole,O=[N+]([O-])c1cncn1CCN1CCOCC1
rheochrysidin,COc1cc(O)c2c(c1)C(=O)c1cc(C)cc(O)c1C2=O
alibendol,C=CCc1cc(OC)c(O)c(C(=O)NCCO)c1
propylhexedrine,CNC(C)CC1CCCCC1
uracil,Oc1ccnc(O)n1
metacresol,Cc1cccc(O)c1
prolylleucylglycinamide,CC(C)CC(NC(=O)C1CCCN1)C(=O)NCC(N)=O
methyl-nicotinate,COC(=O)c1cccnc1
chrysophanic-acid,Cc1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O
ibandronate,CCCCCN(C)CCC(O)(P(=O)(O)O)P(=O)(O)O
nitroxoline,O=[N+]([O-])c1ccc(O)c2ncccc12
muscimol,NCc1cc(O)no1
emodin,Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O
triptan,CC(C)C(C)(C)C
gepefrine,CC(N)Cc1cccc(O)c1
tolcapone,Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1
hydroxyamphetamine,CC(N)Cc1ccc(O)cc1
vanitiolide,COc1cc(C(=S)N2CCOCC2)ccc1O
bismuth-subcitrate-potassium,O=C(O)CC(O)(CC(=O)O[Bi]1OC(=O)CC(O)(CC(=O)O)C(=O)O1)C(=O)O
hymecromone,Cc1cc(=O)oc2cc(O)ccc12
phenylpiracetam,NC(=O)CN1CC(c2ccccc2)CC1=O
PRIMA1,O=C1C2CCN(CC2)C1(CO)CO
kynurenic-acid,O=C(O)c1cc(O)c2ccccc2n1
propylene-glycol,CC(O)CO
sodium-tetradecyl-sulfate,CCCCCCCCCCCCCCOS(=O)(=O)O
pyridoxal,Cc1ncc(CO)c(C=O)c1O
BL-5583,O=C(O)c1cc2ccccc2s1
succinylcholine-chloride,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C
APR-246,COCC1(CO)C(=O)C2CCN1CC2
HA-1004,N=C(N)NCCNS(=O)(=O)c1cccc2cnccc12
pentobarbital,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O
1-ethyl-2-pyrrolidone,CCN1CCCC1=O
A61603,CS(=O)(=O)Nc1c(O)ccc2c1CCCC2C1=NCCN1
misonidazole,COCC(O)Cn1ccnc1[N+](=O)[O-]
butibufen,CCC(C(=O)O)c1ccc(CC(C)C)cc1
rucinol,CCCCc1ccc(O)cc1O
acitazanolast,O=C(O)C(=O)Nc1cccc(-c2nnn[nH]2)c1
mequinol,COc1ccc(O)cc1
diazoxide,CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1
3-bromocamphor,CC12CCC(C(Br)C1=O)C2(C)C
ethyl-2-(carbamoyloxy)benzoate,CCOC(=O)c1ccccc1OC(N)=O
thiopental,CCCC(C)C1(CC)C(=O)N=C(S)NC1=O
exifone,O=C(c1cc(O)c(O)c(O)c1)c1ccc(O)c(O)c1O
